0,Atlético GO,0.1,0.2,0.3,0.4,Atlético,0.5,0.6,0.7,0.8,Athletico,0.9,0.10,0.11,0.12,Bahia,0.13,0.14,0.15,0.16,Botafogo,0.17,0.18,0.19,0.20,Corinthians,0.21,0.22,0.23,0.24,Vitória,0.25,0.26,0.27,0.28,Cruzeiro,0.29,0.30,0.31,0.32,Cuiabá,0.33,0.34,0.35,0.36,Flamengo,0.37,0.38,0.39,0.40,Fluminense,0.41,0.42,0.43,0.44,Fortaleza,0.45,0.46,0.47,0.48,Grêmio,0.49,0.50,0.51,0.52,Criciúma,0.53,0.54,0.55,0.56,Internacional,0.57,0.58,0.59,0.60,Palmeiras,0.61,0.62,0.63,0.64,Juventude,0.65,0.66,0.67,0.68,São Paulo,0.69,0.70,0.71,0.72,Vasco da Gama,0.73,0.74,0.75,0.76
Receita Operacional,110.0,0.0,0.0,0.0,0.0,627.0,352.2288,422.2416121,576.635409132398,159.05797422751337,450.0,538.19722,382.75927954,297.019446152704,399.46621008283887,273.0,227.4811,109.673146,225.085049037596,145.70196112443972,0.0,372.1465,155.73586732,136.907400961012,183.34163441491998,1079.0,878.4754,715.06891192,519.784030767232,516.0277789823907,178.0,0.0,0.0,0.0,0.0,345.0,235.8675,160.12279316,139.22786538408,143.27359510569906,18.0,165.6314,135.99470104,74.254861538176,25.49784319677695,1237.0,1379.5628,1219.56538352,1189.2380168223501,781.9338580344931,661.0,473.8316,360.82465034,364.312914421676,222.19549071477056,232.0,254.7369,266.50574478,182.156457210838,93.49209172151548,593.0,444.4792,315.85866048,541.828442786378,467.46045860757744,70.0,0,0,0,0,510.0,392.0642,397.01678852,399.11988076769603,315.68758243628605,1206.5,879.5237,867.51458486,1077.855724515086,645.9453609850161,137.5,0.0,0.0,0.0,0.0,722.0,701.3127,644.87809848,502.38054759422204,392.1811120266169,453.0,361.6635,127.22084936,192.598547114644,197.91183052736395
Folha do futebol,46.0,0.0,0.0,0.0,0.0,324.0,226.43280000000001,274.182865,305.141071633442,242.8366018740662,137.0,139.4239,195.21819988,168.23367067243,110.49065385270012,294.0,191.8389,78.96466512,122.984614422604,110.49065385270012,0.0,240.0607,161.21952462,74.7189544227896,86.93550347091569,368.0,273.6063,300.50442004,241.32829999907202,228.26640576162222,101.0,0.0,0.0,0.0,0.0,200.0,99.5885,62.51369322,69.61393269204,118.98993491829243,92.0,103.7817,92.12544264,76.575325961244,24.283660187406618,524.0,485.3629,481.46511094,410.722202883036,403.1087591109499,371.0,215.9498,142.5750898,136.907400961012,89.84954269340449,143.0,119.5062,93.2221741,88.177648076584,53.424052412294564,264.9,212.8049,127.22084936,156.63134855709,133.56013103073641,81.0,0,0,0,0,272.0,219.0947,217.15282908,210.002030287654,223.4096737241409,449.0,424.5615,400.3069829,411.88243509457,250.12169993028817,81.0,0.0,0.0,0.0,0.0,375.0,278.8478,217.15282908,254.090854325946,202.76856256484527,234.0,167.728,73.48100782,75.41509374971,93.49209172151548
Resultado,-45.0,0.0,0.0,0.0,0.0,-299.0,323.92470000000003,77.86793366,117.183453364934,23.069477178036287,23.0,401.4989,52.64311008,76.575325961244,162.70052325562435,-247.0,-69.1878,-85.54505388,32.486501922952,-61.92333347788688,0.0,-105.8783,-271.98940208,90.498112499652,-168.771438302476,-182.0,126.8443,16.4509719,6.961393269204001,-149.3445101525507,-41.0,0.0,0.0,0.0,0.0,-170.0,272.558,-27.4182865,-131.10623990334201,-274.4053601176948,61.599999999999994,38.7871,28.51501796,-5.80116105767,-0.2428366018740662,-1.0,335.456,149.15547856,206.521333653052,-129.9175820026254,0.0,81.7674,7.67712022,-2.320464423068,-3.642549028110993,-80.0,69.1878,35.09540672,17.40348317301,-11.898993491829245,44.0,-47.1735,-105.28622016,16.243250961476,46.138954356072574,-29.0,0,0,0,0,-34.0,178.211,1.09673146,0.9281857692272001,-111.70483686207045,198.0,8.91055,19.74116628,154.310884134022,-183.34163441491998,33.7,0.0,0.0,0.0,0.0,-288.0,64.9946,40.57906402,-122.984614422604,-156.6296082087727,-92.0,-129.9892,-96.51236847999999,141.548329807148,-93.49209172151548
EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aquisições de atletas,11.0,0.0,0.0,0.0,0.0,218.0,155.1484,162.31625608,129.946007691808,305.9741183613234,102.0,40.8837,104.1894887,62.652539422836,46.138954356072574,264.0,73.381,0.0,0.0,12.141830093703309,0.0,69.1878,203.99205156,5.80116105767,5.706660144040556,208.0,55.5599,46.06272132,1.160232211534,76.49352959033085,19.5,0.0,0.0,0.0,0.0,332.0,106.92660000000001,0.0,1.160232211534,21.855294168665957,0.0,0.0,0.0,0.0,0.0,415.0,286.1859,253.34496726,139.22786538408,216.12457566791892,73.0,6.2898,29.61174942,15.083018749942001,10.199137278710781,0.0,78.6225,50.44964716,20.884179807612,8.499281065592317,130.0,25.1592,72.38427636,73.094629326642,58.28078444977589,2.0,0,0,0,0,188.0,89.1055,96.51236847999999,37.127430769088,67.99424852473854,346.0,157.245,115.15680329999999,93.978809134254,148.13032714318038,2.5,0.0,0.0,0.0,0.0,111.0,80.7191,83.35159096,97.459505768856,127.48921598388475,0.0,164.5831,28.51501796,2.7845573076816,1.8212745140554965
Gastos com a Base,0.0,0.0,0.0,0.0,0.0,0.0,25.1592,19.74116628,20.884179807612,14.570196112443972,0.0,14.6762,15.35424044,11.022206009573,9.227790871214514,0.0,0.0,14.25750898,15.083018749942001,9.713464074962648,0.0,10.483,5.4836573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.872975288442801,9.713464074962648,0.0,0.0,0.0,0.0,0.0,0.0,16.7728,30.70848088,56.851378365166,31.568758243628604,0.0,32.4973,21.9346292,22.044412019146,13.356013103073641,0.0,6.2898,4.38692584,2.2044412019146,2.428366018740662,0.0,27.2558,27.4182865,33.646734134486,24.283660187406618,0.0,0,0,0,0,0.0,19.9177,24.128092119999998,25.525108653748,18.212745140554965,69.0,30.4007,32.9019438,33.646734134486,23.069477178036287,0.0,0.0,0.0,0.0,0.0,0.0,35.6422,17.54770336,32.486501922952,43.71058833733191,0.0,0.0,9.541563702,4.1768359615224,10.927647084332978
Base de Torcedores %,0.1,0.5,0.5,0.5,0.5,4.3,4.3,4.3,4.3,4.3,1.5,1.5,1.5,1.5,1.5,3.6,3.6,3.6,3.6,3.6,2.0,2.0,2.0,2.0,2.0,14.2,14.2,14.2,14.2,14.2,1.7727272727272727,0.1,0.1,0.1,0.1,6.1,6.1,6.1,6.1,6.1,0.1,0.1,0.1,0.1,0.1,21.9,21.9,21.9,21.9,21.9,3.4,3.4,3.4,3.4,3.4,1.2,1.2,1.2,1.2,1.2,4.6,4.6,4.6,4.6,4.6,0.1,0,0,0,0,3.5,3.5,3.5,3.5,3.5,7.7,7.7,7.7,7.7,7.7,0.1,3.1,3.1,3.1,3.1,9.9,9.9,9.9,9.9,9.9,6.2,6.2,6.2,6.2,6.2
Base de Torcedores,0.22,1.0,1.0,1.0,1.0,9.5,9.5,9.5,9.5,9.5,3.3,3.3,3.3,3.3,3.3,7.9,7.9,7.9,7.9,7.9,4.4,4.4,4.4,4.4,4.4,31.2,31.2,31.2,31.2,31.2,3.9,3.3,3.3,3.3,3.3,13.4,13.4,13.4,13.4,13.4,0.2,0.2,0.2,0.2,0.2,48.1,48.1,48.1,48.1,48.1,7.5,7.5,7.5,7.5,7.5,2.6,2.6,2.6,2.6,2.6,10.1,10.1,10.1,10.1,10.1,0.2,0,0,0,0,7.7,7.7,7.7,7.7,7.7,16.9,16.9,16.9,16.9,16.9,0.2,6.8,6.8,6.8,6.8,21.8,21.8,21.8,21.8,21.8,13.6,13.6,13.6,13.6,13.6
Pontuação Série A,30.0,53.0,53.0,0.0,0.0,47.0,66.0,58.0,84.0,68.0,42.0,58.0,47.0,53.0,64.0,53.0,0.0,43.0,44.0,49.0,79.0,53.0,0.0,27.0,43.0,56.0,65.0,57.0,51.0,56.0,47.0,0.0,0.0,31.0,0.0,52.0,0.0,0.0,0.0,36.0,30.0,41.0,47.0,0.0,0.0,70.0,62.0,71.0,71.0,90.0,46.0,70.0,54.0,64.0,46.0,68.0,55.0,58.0,41.0,53.0,45.0,0.0,43.0,59.0,65.0,38.0,0,0,0,0,65.0,73.0,48.0,70.0,57.0,73.0,81.0,66.0,58.0,74.0,45.0,47.0,50.0,54.0,74.0,59.0,54.0,48.0,66.0,63.0,50.0,45.0,0.0,41.0,49.0
Performance Série A,0.017122122307244355,0.24369580448359887,0.31698925390914107,0.0,0.0,0.17051778233839707,0.3608488067145302,1.0,0.6391511932854698,0.15751996908273488,0.05425015143458417,0.41148094458851686,0.13317855801757725,0.2783023865709396,0.47136605318055197,0.3058653605207225,0.0,0.05063213787398672,0.13317855801757725,0.21239034303474383,1.0,0.21239034303474383,0.0,0.016025555786645992,0.11051724646602176,0.35043923442905656,0.544659502606094,0.47136605318055197,0.18381069589156382,0.31698925390914107,0.19956289353132872,0.11051724646602176,0.0,0.03287328656766981,0.0,0.2665484173158308,0.0,0.0,0.0,0.06940631839298109,0.0,0.08931900521218804,0.11051724646602176,0.0,0.0,0.6332742086579154,0.47136605318055197,0.7723297513030469,1.0,1.0,0.14379887011111125,0.6391511932854698,0.3608488067145302,0.47136605318055197,0.13317855801757725,0.5372435736804817,0.31698925390914107,0.544659502606094,0.08931900521218804,0.2783023865709396,0.1190610212692974,0.0,0.06940631839298109,0.41148094458851686,0.544659502606094,0.03517020415607165,0,0,0,0,0.46275642631951835,0.7723297513030469,0.18381069589156382,0.7723297513030469,0.3608488067145302,0.7686217868402407,1.0,0.6391511932854698,0.3608488067145302,0.6391511932854698,0.09603063497743376,0.18381069589156382,0.24369580448359887,0.31698925390914107,0.7723297513030469,0.40189599549815624,0.2783023865709396,0.15751996908273488,0.544659502606094,0.41148094458851686,0.2313782131597592,0.5885190554114832,0.0,0.06940631839298109,0.18381069589156382
Bilheteria Série A (R$ milhões),9.383,0.0,0.0,0.0,0.0,31.2,32.70696,20.947570886,0.0,0.0,20.925,19.49838,11.186660891999999,0.0,0.0,22.6,23.691580000000002,0.0,0.0,0.0,24.1,25.26403,11.735026622,0.0,0.0,42.9,44.97207,50.888339744,0.0,0.0,12.0,0.0,0.0,0.0,0.0,25.6,26.83648,0.0,0.0,0.0,14.9,15.619670000000001,0.0,0.0,0.0,59.579,72.96168,52.314090642000004,0.0,0.0,25.519,27.150969999999997,18.534761674,0.0,0.0,10.7,11.216809999999999,12.064046059999999,0.0,0.0,38.0,39.8354,0.0,0.0,0.0,5.0,0,0,0,0,23.3,24.42539,21.38626347,0.0,0.0,49.509,48.11697,49.791608284,0.0,0.0,9.009,0.0,0.0,0.0,0.0,47.8,50.10874,27.96665223,0.0,0.0,21.5,22.53845,0.0,0.0,0.0
Bilheteria média (R$ mil/jogo),493.0,0.0,0.0,0.0,0.0,1645.0,1724.4535,1102.5037308421054,0.0,0.0,1101.0,1024.1891,588.7716258947369,0.0,0.0,1189.0,1246.4287,0.0,0.0,0.0,1271.0,1332.3893,0.0,0.0,0.0,2384.0,2499.1472,2678.333670736842,0.0,0.0,704.0,0.0,0.0,0.0,0.0,1436.0,1505.3588,0.0,0.0,0.0,782.0,819.7706000000001,0.0,0.0,0.0,3135.0,3837.8263,2753.3731916842107,0.0,0.0,1343.0,1428.8329,975.5137723157894,0.0,0.0,564.0,591.2412,634.9497926315789,0.0,0.0,2001.0,2097.6483,0.0,0.0,0.0,266.0,0,0,0,0,1226.0,1285.2158,1125.5928142105265,0.0,0.0,2605.0,2532.6928,2620.6109623157895,0.0,0.0,474.0,0.0,0.0,0.0,0.0,2515.0,2636.4745,1471.929064736842,0.0,0.0,1435.0,1504.3105,0.0,0.0,0.0
Público Médio (pagantes),7168.0,0.0,0.0,0.0,0.0,27989.0,27989.0,25578.0,0.0,0.0,30314.0,22283.0,18685.0,0.0,0.0,36461.0,36461.0,0.0,0.0,0.0,26691.0,26691.0,0.0,0.0,5938.0,38433.0,38433.0,38770.0,0.0,0.0,21466.0,0.0,0.0,0.0,0.0,29307.0,29307.0,0.0,0.0,0.0,14701.0,14701.0,12715.0,0.0,0.0,51084.0,54499.0,51757.0,0.0,0.0,32171.0,29783.0,28262.0,0.0,0.0,32787.0,32787.0,32961.0,0.0,0.0,31385.0,31385.0,0.0,0.0,0.0,7698.0,0,0,0,0,27325.0,27325.0,22902.0,0.0,0.0,31328.0,33167.0,35943.0,0.0,0.0,8671.0,0.0,0.0,0.0,0.0,43780.0,43780.0,30132.0,0.0,0.0,26347.0,26347.0,0.0,0.0,0.0
Receita Operacional / Base de Torcedores,500.0,0.0,0.0,0.0,0.0,66.0,37.07671578947368,44.44648548421053,60.698464119199784,16.742944655527722,136.36363636363637,163.09006666666667,115.98766046666668,90.00589277354668,121.05036669176936,34.55696202531645,28.79507594936709,13.882676708860759,28.491778359189368,18.443286218283507,0.0,84.57875,35.3945153,31.11531840023,41.668553276118175,34.583333333333336,28.156262820512822,22.918875382051283,16.65974457587282,16.53935189046124,45.64102564102564,0.0,0.0,0.0,0.0,25.746268656716417,17.60205223880597,11.949462176119402,10.390139207767163,10.692059336246198,90.0,828.157,679.9735052,371.27430769088,127.48921598388475,25.717255717255718,28.681139293139292,25.35478967817048,24.724283094019754,16.256421164958276,88.13333333333334,63.177546666666665,48.10995337866667,48.575055256223465,29.626065428636075,89.23076923076923,97.97573076923076,102.50220953076922,70.06017585032231,35.95849681596749,58.71287128712871,44.00784158415841,31.273134700990102,53.646380473898816,46.28321372352252,350.0,0,0,0,0,66.23376623376623,50.91742857142857,51.56062188571428,51.83375074905143,40.998387329387796,71.3905325443787,52.042822485207104,51.33222395621302,63.77844523757906,38.22161899319622,687.5,0.0,0.0,0.0,0.0,33.11926605504587,32.170307339449536,29.58156415045871,23.044979247441375,17.989959267276006,33.30882352941177,26.592904411764707,9.35447421764706,14.161657876076765,14.552340479953232
Receita com Venda de Direitos Econômicos / Gastos com a Base,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Receita com Venda de Direitos Econômicos / Pontuação Série A,0.23333333333333334,0.0,0.0,0.0,0.0,3.893617021276596,1.76305,1.6640063531034481,1.3674165350222143,0.49995770974072457,4.9523809523809526,4.35586724137931,2.3568059034042554,0.7005175616809056,3.813293513803696,0.6792452830188679,0.0,0.5356130386046511,0.9229119864474999,0.5451433919621894,0.0,1.641677358490566,0.0,1.5469762820453334,1.185946195198928,6.035714285714286,4.04805076923077,2.8091718098245613,0.6369902337833726,4.097867656624866,0.036170212765957444,0.0,0.0,0.0,0.0,1.4423076923076923,0.0,0.0,0.0,0.7757280337643782,0.0,0.0,0.0,0.0,0.0,1.5285714285714285,5.123143548387097,2.054440622253521,4.542881053612001,2.9949847564468164,5.826086956521739,0.2396114285714286,1.909125134074074,1.9941491135740625,1.319764140619925,0.0,0.6480400000000001,0.3781832620689655,0.06791603189467317,0.25200024722780456,2.3555555555555556,0.0,2.601549044651163,3.126727485320441,2.241568632683688,0.05263157894736842,0,0,0,0,2.7384615384615385,0.8328958904109589,3.9528029704166667,1.4585776373570285,1.4484990287225001,6.027397260273973,2.4201493827160494,2.89138294,2.7805565069521725,2.4447738972456663,0.08888888888888889,0.0,0.0,0.0,0.0,1.576271186440678,2.3489685185185185,5.232323007083333,2.127092387812333,2.910184673252698,0.0,2.918933111111111,0.0,1.7261991439896098,0.8177150879432841
